,node_ID,y,highway,osmid,x,flood_depth,geometry
22814,565535842,0.3784665,,565535842,32.5633888,-32767.0,POINT (32.5633888 0.3784665)
22815,6195733599,0.2154184,,6195733599,32.5918631,0.0,POINT (32.5918631 0.2154184)
22816,565535847,0.3781615,,565535847,32.5612868,-32767.0,POINT (32.5612868 0.3781615)
22817,6183019625,0.4578107,,6183019625,32.5695303,0.0,POINT (32.5695303 0.4578107)
22818,565535851,0.3793963,,565535851,32.5597489,-32767.0,POINT (32.5597489 0.3793963)
22819,6195733611,0.2146781,,6195733611,32.5917323,0.0,POINT (32.5917323 0.2146781)
22820,6195340397,0.3476468,,6195340397,32.4610053,0.0,POINT (32.4610053 0.3476468)
22821,6195340400,0.3462536,,6195340400,32.461668,0.0,POINT (32.461668 0.3462536)
22822,565535858,0.380429,,565535858,32.5587759,-32767.0,POINT (32.5587759 0.380429)
22823,565535859,0.3794809,,565535859,32.5634348,-32767.0,POINT (32.5634348 0.3794809)
22824,565535860,0.3789369,,565535860,32.5633516,-32767.0,POINT (32.5633516 0.3789369)
22825,6195340407,0.3456287,,6195340407,32.4626027,0.0,POINT (32.4626027 0.3456287)
22826,6183019640,0.4526073,,6183019640,32.5719148,0.0,POINT (32.5719148 0.4526073)
22827,6177645688,0.4688288,,6177645688,32.5188366,0.0,POINT (32.5188366 0.4688288)
22828,565535873,0.3864157,,565535873,32.5427493,-32767.0,POINT (32.5427493 0.3864157)
22829,6195340420,0.3476336,,6195340420,32.4646184,0.0,POINT (32.4646184 0.3476336)
22830,6195340421,0.349373,,6195340421,32.4687691,0.0,POINT (32.4687691 0.349373)
22831,6195340422,0.3496378,,6195340422,32.4683637,0.0,POINT (32.4683637 0.3496378)
22832,565535880,0.3855662,,565535880,32.5463687,-32767.0,POINT (32.5463687 0.3855662)
22833,6195340424,0.3453404,,6195340424,32.4669197,0.0,POINT (32.4669197 0.3453404)
22834,565535884,0.3847126,,565535884,32.5466973,-32767.0,POINT (32.5466973 0.3847126)
22835,6195340436,0.3474579,,6195340436,32.4672094,0.0,POINT (32.4672094 0.3474579)
22836,6195340439,0.3473533,,6195340439,32.4673904,0.0,POINT (32.4673904 0.3473533)
22837,6195340446,0.3469628,,6195340446,32.4705785,0.0,POINT (32.4705785 0.3469628)
22838,5592147106,0.4168414,,5592147106,32.534253,0.0,POINT (32.534253 0.4168414)
22839,6195340462,0.3472662,,6195340462,32.4676815,0.0,POINT (32.4676815 0.3472662)
22840,6195340472,0.3490216,,6195340472,32.4622205,0.0,POINT (32.4622205 0.3490216)
22841,6195340475,0.3480702,,6195340475,32.4627426,0.0,POINT (32.4627426 0.3480702)
22842,565535951,0.3888347,,565535951,32.546686,-32767.0,POINT (32.546686 0.3888347)
22843,5245330640,0.3276974,,5245330640,32.5287712,-32767.0,POINT (32.5287712 0.3276974)
22844,5245330647,0.3258741,,5245330647,32.5302938,-32767.0,POINT (32.5302938 0.3258741)
22845,565535960,0.3894809,,565535960,32.5466221,-32767.0,POINT (32.5466221 0.3894809)
22846,5245330649,0.3255844,,5245330649,32.5294918,-32767.0,POINT (32.5294918 0.3255844)
22847,5245330650,0.3246998,,5245330650,32.5284442,-32767.0,POINT (32.5284442 0.3246998)
22848,5920220378,0.2562966,,5920220378,32.62964,-32767.0,POINT (32.62964 0.2562966)
22849,6165062885,0.3848646,,6165062885,32.7709642,0.0,POINT (32.7709642 0.3848646)
22850,3843384550,0.3804801,,3843384550,32.6258946,-32767.0,POINT (32.6258946 0.3804801)
22851,3843384552,0.3802721,,3843384552,32.6267941,-32767.0,POINT (32.6267941 0.3802721)
22852,5245330666,0.3268039,,5245330666,32.5277415,-32767.0,POINT (32.5277415 0.3268039)
22853,5245330668,0.3262485,,5245330668,32.5293372,-32767.0,POINT (32.5293372 0.3262485)
22854,5245330669,0.3260932,,5245330669,32.5292381,-32767.0,POINT (32.5292381 0.3260932)
22855,6165062892,0.3892177,,6165062892,32.764893,0.0,POINT (32.764893 0.3892177)
22856,565535981,0.3873818,,565535981,32.5514017,-32767.0,POINT (32.5514017 0.3873818)
22857,565535984,0.3882633,,565535984,32.5522697,-32767.0,POINT (32.5522697 0.3882633)
22858,5245330675,0.3255875,,5245330675,32.5280714,-32767.0,POINT (32.5280714 0.3255875)
22859,5245330676,0.3244865,,5245330676,32.5297028,-32767.0,POINT (32.5297028 0.3244865)
22860,565535990,0.3890714,,565535990,32.5514136,-32767.0,POINT (32.5514136 0.3890714)
22861,5183333629,0.3090994,,5183333629,32.6391339,-32767.0,POINT (32.6391339 0.3090994)
22862,5245330686,0.3251644,,5245330686,32.5296841,-32767.0,POINT (32.5296841 0.3251644)
22863,6165062915,0.390042,,6165062915,32.7665978,0.0,POINT (32.7665978 0.390042)
22864,4881999107,0.1884788,,4881999107,32.4622953,0.0,POINT (32.4622953 0.1884788)
22865,6165062918,0.3823048,,6165062918,32.7700478,0.0,POINT (32.7700478 0.3823048)
22866,5245330696,0.3260636,,5245330696,32.5293742,-32767.0,POINT (32.5293742 0.3260636)
22867,565536010,0.3910011,,565536010,32.5466542,-32767.0,POINT (32.5466542 0.3910011)
22868,6165062923,0.3833626,,6165062923,32.7688694,0.0,POINT (32.7688694 0.3833626)
22869,6165062927,0.3836791,,6165062927,32.7679521,0.0,POINT (32.7679521 0.3836791)
22870,5183333659,0.3080744,,5183333659,32.6346738,0.45263671875,POINT (32.6346738 0.3080744)
22871,565536027,0.3930965,,565536027,32.5467772,-32767.0,POINT (32.5467772 0.3930965)
22872,5183333665,0.3104146,,5183333665,32.6364474,-32767.0,POINT (32.6364474 0.3104146)
22873,3923862824,0.3944442,,3923862824,32.6023103,-32767.0,POINT (32.6023103 0.3944442)
22874,565536044,0.394884,,565536044,32.547962,-32767.0,POINT (32.547962 0.394884)
22875,565536047,0.394262,,565536047,32.5475023,-32767.0,POINT (32.5475023 0.394262)
22876,3923862832,0.3956272,,3923862832,32.6038344,-32767.0,POINT (32.6038344 0.3956272)
22877,565536061,0.3539162,,565536061,32.5683321,-32767.0,POINT (32.5683321 0.3539162)
22878,4881999167,0.1887769,,4881999167,32.4626332,0.0,POINT (32.4626332 0.1887769)
22879,5550859584,0.3334877,,5550859584,32.6567014,-32767.0,POINT (32.6567014 0.3334877)
22880,6191539524,0.4161974,,6191539524,32.4481094,0.0,POINT (32.4481094 0.4161974)
22881,565536069,0.3560784,,565536069,32.5660253,-32767.0,POINT (32.5660253 0.3560784)
22882,6194554184,0.3311496,,6194554184,32.4978938,0.0,POINT (32.4978938 0.3311496)
22883,565536076,0.3566402,,565536076,32.5641152,-32767.0,POINT (32.5641152 0.3566402)
22884,5550859597,0.3336382,,5550859597,32.6562134,-32767.0,POINT (32.6562134 0.3336382)
22885,565536091,0.3562626,,565536091,32.5667085,-32767.0,POINT (32.5667085 0.3562626)
22886,565536092,0.3562357,,565536092,32.5664703,-32767.0,POINT (32.5664703 0.3562357)
22887,2544330085,0.3052831,,2544330085,32.6437276,-32767.0,POINT (32.6437276 0.3052831)
22888,565536105,0.3579795,,565536105,32.5660163,-32767.0,POINT (32.5660163 0.3579795)
22889,565536106,0.3576066,,565536106,32.5660432,-32767.0,POINT (32.5660432 0.3576066)
22890,565536108,0.3578653,,565536108,32.5648314,-32767.0,POINT (32.5648314 0.3578653)
22891,5474105938,0.1040613,,5474105938,32.5111511,0.0,POINT (32.5111511 0.1040613)
22892,6201107838,0.3688097,,6201107838,32.5153781,-32767.0,POINT (32.5153781 0.3688097)
22893,6201107841,0.3666266,,6201107841,32.5114095,-32767.0,POINT (32.5114095 0.3666266)
22894,565536135,0.3589458,,565536135,32.5683085,-32767.0,POINT (32.5683085 0.3589458)
22895,6201107849,0.3604006,,6201107849,32.5147536,-32767.0,POINT (32.5147536 0.3604006)
22896,565536138,0.3590581,,565536138,32.5677062,-32767.0,POINT (32.5677062 0.3590581)
22897,6194816398,0.3683817,,6194816398,32.6849726,0.0,POINT (32.6849726 0.3683817)
22898,565536142,0.3598318,,565536142,32.5670461,-32767.0,POINT (32.5670461 0.3598318)
22899,6201107856,0.3609539,,6201107856,32.5145725,-32767.0,POINT (32.5145725 0.3609539)
22900,6201107866,0.3612175,,6201107866,32.5132258,-32767.0,POINT (32.5132258 0.3612175)
22901,565536155,0.3616802,,565536155,32.5639914,-32767.0,POINT (32.5639914 0.3616802)
22902,5573141915,0.2864823,,5573141915,32.5476085,-32767.0,POINT (32.5476085 0.2864823)
22903,565536157,0.3621246,,565536157,32.5649111,-32767.0,POINT (32.5649111 0.3621246)
22904,6194816416,0.365942,,6194816416,32.6875696,0.0,POINT (32.6875696 0.365942)
22905,6201107876,0.3622755,,6201107876,32.5126554,-32767.0,POINT (32.5126554 0.3622755)
22906,565536166,0.3615094,,565536166,32.5664036,-32767.0,POINT (32.5664036 0.3615094)
22907,6201107884,0.3687194,,6201107884,32.520061,-32767.0,POINT (32.520061 0.3687194)
22908,6194816430,0.3685048,,6194816430,32.6858832,0.0,POINT (32.6858832 0.3685048)
22909,6194816443,0.3699009,,6194816443,32.6845354,0.0,POINT (32.6845354 0.3699009)
22910,6194816444,0.3628581,,6194816444,32.6798806,0.0,POINT (32.6798806 0.3628581)
22911,1623680450,0.3034237,,1623680450,32.6069519,-32767.0,POINT (32.6069519 0.3034237)
22912,565536198,0.3582446,,565536198,32.5698681,-32767.0,POINT (32.5698681 0.3582446)
22913,6194816456,0.3668995,,6194816456,32.6810136,0.0,POINT (32.6810136 0.3668995)
22914,6194816468,0.3707136,,6194816468,32.6805925,0.0,POINT (32.6805925 0.3707136)
22915,5614560725,0.3201629,,5614560725,32.6514986,-32767.0,POINT (32.6514986 0.3201629)
22916,565536214,0.3605418,,565536214,32.5698717,-32767.0,POINT (32.5698717 0.3605418)
22917,565536215,0.3622626,,565536215,32.5698051,-32767.0,POINT (32.5698051 0.3622626)
22918,5614560730,0.3199939,,5614560730,32.6496197,-32767.0,POINT (32.6496197 0.3199939)
22919,565536220,0.362038,,565536220,32.5698083,-32767.0,POINT (32.5698083 0.362038)
22920,5614560734,0.3195467,,5614560734,32.6495594,-32767.0,POINT (32.6495594 0.3195467)
22921,5614560736,0.3198779,,5614560736,32.649438,-32767.0,POINT (32.649438 0.3198779)
22922,565536242,0.3632959,,565536242,32.5654789,-32767.0,POINT (32.5654789 0.3632959)
22923,479290875,0.3614631,,479290875,32.5553496,-32767.0,POINT (32.5553496 0.3614631)
22924,5885486595,0.3417141,,5885486595,32.6382806,-32767.0,POINT (32.6382806 0.3417141)
22925,565536259,0.3666176,,565536259,32.5694636,-32767.0,POINT (32.5694636 0.3666176)
22926,5885486597,0.3410677,,5885486597,32.6376651,-32767.0,POINT (32.6376651 0.3410677)
22927,565536261,0.3682706,,565536261,32.5660196,-32767.0,POINT (32.5660196 0.3682706)
22928,565536264,0.3690934,,565536264,32.5660583,-32767.0,POINT (32.5660583 0.3690934)
22929,5885486602,0.3425974,,5885486602,32.639278,-32767.0,POINT (32.639278 0.3425974)
22930,565536270,0.369355,,565536270,32.565323,-32767.0,POINT (32.565323 0.369355)
22931,5885486612,0.3433019,,5885486612,32.6401784,-32767.0,POINT (32.6401784 0.3433019)
22932,5885486616,0.3428862,,5885486616,32.6396231,-32767.0,POINT (32.6396231 0.3428862)
22933,479290904,0.360622,,479290904,32.5555212,-32767.0,POINT (32.5555212 0.360622)
22934,5885486619,0.3424463,,5885486619,32.6390693,-32767.0,POINT (32.6390693 0.3424463)
22935,565536284,0.3711738,,565536284,32.5639552,-32767.0,POINT (32.5639552 0.3711738)
22936,565536288,0.3712639,,565536288,32.565361,-32767.0,POINT (32.565361 0.3712639)
22937,565536292,0.371427,,565536292,32.5638894,-32767.0,POINT (32.5638894 0.371427)
22938,5885486632,0.3429667,,5885486632,32.6379964,-32767.0,POINT (32.6379964 0.3429667)
22939,6201108008,0.2857962,,6201108008,32.4813004,0.0,POINT (32.4813004 0.2857962)
22940,6201108015,0.2851807,,6201108015,32.4807733,0.0,POINT (32.4807733 0.2851807)
22941,4898383419,0.3378624,,4898383419,32.5730312,0.504638671875,POINT (32.5730312 0.3378624)
22942,4898383420,0.3374405,,4898383420,32.5722286,-32767.0,POINT (32.5722286 0.3374405)
22943,6201108031,0.2834185,,6201108031,32.4823894,0.0,POINT (32.4823894 0.2834185)
22944,565536321,0.3717292,,565536321,32.5674647,-32767.0,POINT (32.5674647 0.3717292)
22945,565536324,0.3731185,,565536324,32.5684581,-32767.0,POINT (32.5684581 0.3731185)
22946,565536329,0.3729662,,565536329,32.5684935,-32767.0,POINT (32.5684935 0.3729662)
22947,6201108048,0.283444,,6201108048,32.4798439,0.0,POINT (32.4798439 0.283444)
22948,565536338,0.3692288,,565536338,32.5692301,-32767.0,POINT (32.5692301 0.3692288)
22949,3073074772,0.3295587,,3073074772,32.4781629,0.0,POINT (32.4781629 0.3295587)
22950,6201108053,0.2833824,,6201108053,32.4805822,0.0,POINT (32.4805822 0.2833824)
22951,565536342,0.3694715,,565536342,32.5700344,-32767.0,POINT (32.5700344 0.3694715)
22952,3073074775,0.3294522,,3073074775,32.4770369,0.0,POINT (32.4770369 0.3294522)
22953,3073074777,0.3310381,,3073074777,32.4806832,0.0,POINT (32.4806832 0.3310381)
22954,3073074780,0.3307138,,3073074780,32.4801182,0.0,POINT (32.4801182 0.3307138)
22955,3073074783,0.3294606,,3073074783,32.4807613,0.0,POINT (32.4807613 0.3294606)
22956,6196127333,0.3801547,,6196127333,32.6972544,0.0,POINT (32.6972544 0.3801547)
22957,565536358,0.3731128,,565536358,32.5711437,-32767.0,POINT (32.5711437 0.3731128)
22958,3073074789,0.3350002,,3073074789,32.4765716,0.0,POINT (32.4765716 0.3350002)
22959,3073074790,0.3354548,,3073074790,32.4765568,0.0,POINT (32.4765568 0.3354548)
22960,3073074793,0.3365894,,3073074793,32.4749609,0.0,POINT (32.4749609 0.3365894)
22961,6201108072,0.2831664,,6201108072,32.4815968,0.0,POINT (32.4815968 0.2831664)
22962,6201501294,0.3425334,,6201501294,32.771942,0.0,POINT (32.771942 0.3425334)
22963,3073074799,0.336964,,3073074799,32.4682286,0.0,POINT (32.4682286 0.336964)
22964,565536373,0.3724838,,565536373,32.5725867,-32767.0,POINT (32.5725867 0.3724838)
22965,6201501303,0.440181,,6201501303,32.5577554,0.0,POINT (32.5577554 0.440181)
22966,3370083962,0.3400199,,3370083962,32.5629943,-32767.0,POINT (32.5629943 0.3400199)
22967,3370083963,0.340117,,3370083963,32.5631867,-32767.0,POINT (32.5631867 0.340117)
22968,1396008570,0.2969139,,1396008570,32.6131485,-32767.0,POINT (32.6131485 0.2969139)
22969,3370083966,0.3409011,,3370083966,32.5631471,-32767.0,POINT (32.5631471 0.3409011)
22970,3370083967,0.3410699,,3370083967,32.5624807,-32767.0,POINT (32.5624807 0.3410699)
22971,6201501311,0.4384001,,6201501311,32.5535122,0.0,POINT (32.5535122 0.4384001)
22972,565536385,0.3711146,,565536385,32.5749175,-32767.0,POINT (32.5749175 0.3711146)
22973,6201501316,0.4388947,,6201501316,32.5527767,0.0,POINT (32.5527767 0.4388947)
22974,565536394,0.3730584,,565536394,32.5749189,-32767.0,POINT (32.5749189 0.3730584)
22975,6201501325,0.438966,,6201501325,32.5594103,0.0,POINT (32.5594103 0.438966)
22976,3839846033,0.4052503,,3839846033,32.5652787,-32767.0,POINT (32.5652787 0.4052503)
22977,3839846034,0.4054843,,3839846034,32.5652981,-32767.0,POINT (32.5652981 0.4054843)
22978,3839846035,0.4054794,,3839846035,32.5660199,-32767.0,POINT (32.5660199 0.4054794)
22979,565536404,0.3740502,,565536404,32.5640226,-32767.0,POINT (32.5640226 0.3740502)
22980,6201501330,0.4394799,,6201501330,32.5601339,0.0,POINT (32.5601339 0.4394799)
22981,565536409,0.374611,,565536409,32.5637175,-32767.0,POINT (32.5637175 0.374611)
22982,565536411,0.3739109,,565536411,32.5660631,-32767.0,POINT (32.5660631 0.3739109)
22983,6201501347,0.4325236,,6201501347,32.5596893,0.0,POINT (32.5596893 0.4325236)
22984,6201501349,0.4379562,,6201501349,32.5509828,0.0,POINT (32.5509828 0.4379562)
22985,5873297062,0.3127936,,5873297062,32.6330115,-32767.0,POINT (32.6330115 0.3127936)
22986,565536425,0.3739423,,565536425,32.5682069,-32767.0,POINT (32.5682069 0.3739423)
22987,6163228333,0.209669,,6163228333,32.5681988,0.0,POINT (32.5681988 0.209669)
22988,6163228334,0.2098322,,6163228334,32.5681869,0.0,POINT (32.5681869 0.2098322)
22989,6201501359,0.4394193,,6201501359,32.5501312,0.0,POINT (32.5501312 0.4394193)
22990,6201501365,0.43943,,6201501365,32.5493636,0.0,POINT (32.5493636 0.43943)
22991,6163228342,0.2131322,,6163228342,32.560779,0.0,POINT (32.560779 0.2131322)
22992,6163228343,0.2141457,,6163228343,32.5603141,0.0,POINT (32.5603141 0.2141457)
22993,565536440,0.376179,,565536440,32.5670928,-32767.0,POINT (32.5670928 0.376179)
22994,6201501367,0.439827,,6201501367,32.5500816,0.0,POINT (32.5500816 0.439827)
22995,6201501370,0.4402136,,6201501370,32.5494087,0.0,POINT (32.5494087 0.4402136)
22996,6201501371,0.4369772,,6201501371,32.5522234,0.0,POINT (32.5522234 0.4369772)
22997,6201501374,0.4340243,,6201501374,32.5503036,0.0,POINT (32.5503036 0.4340243)
22998,656500418,0.2672117,,656500418,32.6098,-32767.0,POINT (32.6098 0.2672117)
22999,6201501378,0.4346909,,6201501378,32.5507282,0.0,POINT (32.5507282 0.4346909)
23000,6201501379,0.4340483,,6201501379,32.5499683,0.0,POINT (32.5499683 0.4340483)
23001,565536455,0.3759055,,565536455,32.5710766,-32767.0,POINT (32.5710766 0.3759055)
23002,565536456,0.3762011,,565536456,32.5706301,-32767.0,POINT (32.5706301 0.3762011)
23003,565536458,0.3758119,,565536458,32.5712959,-32767.0,POINT (32.5712959 0.3758119)
23004,5570913994,0.2884985,,5570913994,32.5534306,-32767.0,POINT (32.5534306 0.2884985)
23005,5570914000,0.2878897,,5570914000,32.554085,-32767.0,POINT (32.554085 0.2878897)
23006,656500434,0.2703658,,656500434,32.608915,-32767.0,POINT (32.608915 0.2703658)
23007,565536471,0.3782678,,565536471,32.5720469,-32767.0,POINT (32.5720469 0.3782678)
23008,656500444,0.2696444,,656500444,32.6107198,-32767.0,POINT (32.6107198 0.2696444)
23009,656500446,0.2690652,,656500446,32.611413,-32767.0,POINT (32.611413 0.2690652)
23010,6167422692,0.1624344,,6167422692,32.5017589,0.0,POINT (32.5017589 0.1624344)
23011,6167422694,0.1585988,,6167422694,32.5027031,0.0,POINT (32.5027031 0.1585988)
23012,6167422697,0.163919,,6167422697,32.5084135,0.0,POINT (32.5084135 0.163919)
23013,565536490,0.3965421,,565536490,32.5219549,-32767.0,POINT (32.5219549 0.3965421)
23014,6180267757,0.3830381,,6180267757,32.4263352,0.0,POINT (32.4263352 0.3830381)
23015,565536501,0.3971168,,565536501,32.520777,-32767.0,POINT (32.520777 0.3971168)
23016,6180267768,0.3870237,,6180267768,32.4240781,0.0,POINT (32.4240781 0.3870237)
23017,6180267773,0.3864202,,6180267773,32.4230146,0.0,POINT (32.4230146 0.3864202)
23018,6167422719,0.1634429,,6167422719,32.5078288,0.0,POINT (32.5078288 0.1634429)
23019,565536516,0.3980578,,565536516,32.5230438,-32767.0,POINT (32.5230438 0.3980578)
23020,4039730949,0.3787744,,4039730949,32.6519664,-32767.0,POINT (32.6519664 0.3787744)
23021,6180267780,0.3863438,,6180267780,32.4249794,0.0,POINT (32.4249794 0.3863438)
23022,4039730951,0.3791987,,4039730951,32.6528749,-32767.0,POINT (32.6528749 0.3791987)
23023,6180267787,0.3864283,,6180267787,32.4228805,0.0,POINT (32.4228805 0.3864283)
23024,4039730956,0.3776047,,4039730956,32.6518397,-32767.0,POINT (32.6518397 0.3776047)
23025,565536525,0.3983867,,565536525,32.5228969,-32767.0,POINT (32.5228969 0.3983867)
23026,4039730958,0.3773977,,4039730958,32.6530036,-32767.0,POINT (32.6530036 0.3773977)
23027,4039730959,0.3779582,,4039730959,32.6530894,-32767.0,POINT (32.6530894 0.3779582)
23028,4039730960,0.3805314,,4039730960,32.6532511,-32767.0,POINT (32.6532511 0.3805314)
23029,6194685707,0.3058495,,6194685707,32.4321489,0.0,POINT (32.4321489 0.3058495)
23030,4039730963,0.3813156,,4039730963,32.6520266,-32767.0,POINT (32.6520266 0.3813156)
23031,6194685716,0.302364,,6194685716,32.4348445,0.0,POINT (32.4348445 0.302364)
23032,656500501,0.267867,,656500501,32.606504,-32767.0,POINT (32.606504 0.267867)
23033,6194685717,0.3021562,,6194685717,32.4336322,0.0,POINT (32.4336322 0.3021562)
23034,6194685721,0.3077391,,6194685721,32.4337113,0.0,POINT (32.4337113 0.3077391)
23035,577607800,0.301833,,577607800,32.5468056,-32767.0,POINT (32.5468056 0.301833)
23036,565536540,0.4036001,,565536540,32.5215306,-32767.0,POINT (32.5215306 0.4036001)
23037,656500520,0.2667405,,656500520,32.6083493,-32767.0,POINT (32.6083493 0.2667405)
23038,656500525,0.2673842,,656500525,32.6088858,-32767.0,POINT (32.6088858 0.2673842)
23039,565536558,0.399625,,565536558,32.5396958,-32767.0,POINT (32.5396958 0.399625)
23040,6194685741,0.3005066,,6194685741,32.4345012,0.0,POINT (32.4345012 0.3005066)
23041,577607804,0.2972681,,577607804,32.5485967,-32767.0,POINT (32.5485967 0.2972681)
23042,656500533,0.2687644,,656500533,32.6116804,-32767.0,POINT (32.6116804 0.2687644)
23043,6194685752,0.3024438,,6194685752,32.4325424,0.0,POINT (32.4325424 0.3024438)
23044,565536569,0.4005706,,565536569,32.5458397,-32767.0,POINT (32.5458397 0.4005706)
23045,6194685763,0.305875,,6194685763,32.433895,0.0,POINT (32.433895 0.305875)
23046,6195865417,0.410008,,6195865417,32.6558794,0.0,POINT (32.6558794 0.410008)
23047,565536587,0.4013114,,565536587,32.5426168,-32767.0,POINT (32.5426168 0.4013114)
23048,5457012560,0.3125455,,5457012560,32.5528242,-32767.0,POINT (32.5528242 0.3125455)
23049,6194685779,0.3033209,,6194685779,32.4358544,0.0,POINT (32.4358544 0.3033209)
23050,5457012566,0.3119651,,5457012566,32.5534406,-32767.0,POINT (32.5534406 0.3119651)
23051,6194685783,0.3034623,,6194685783,32.4363812,0.0,POINT (32.4363812 0.3034623)
23052,6189180773,0.4866809,,6189180773,32.5533727,0.0,POINT (32.5533727 0.4866809)
23053,6167422822,0.4714777,,6167422822,32.5748772,0.0,POINT (32.5748772 0.4714777)
23054,6189180774,0.4869653,,6189180774,32.5552449,0.0,POINT (32.5552449 0.4869653)
23055,6189180777,0.4874843,,6189180777,32.5576307,0.0,POINT (32.5576307 0.4874843)
23056,5574059882,0.2747394,,5574059882,32.565832,0.5274658203125,POINT (32.565832 0.2747394)
23057,6189180779,0.4891579,,6189180779,32.5602674,0.0,POINT (32.5602674 0.4891579)
23058,5574059884,0.2743772,,5574059884,32.5660452,0.2921142578125,POINT (32.5660452 0.2743772)
23059,6189180780,0.4893927,,6189180780,32.5605919,0.0,POINT (32.5605919 0.4893927)
23060,6189180783,0.4904319,,6189180783,32.5628301,0.0,POINT (32.5628301 0.4904319)
23061,6167422832,0.4736076,,6167422832,32.5751108,0.0,POINT (32.5751108 0.4736076)
23062,6167422838,0.4734179,,6167422838,32.5723359,0.0,POINT (32.5723359 0.4734179)
23063,479291262,0.3560645,,479291262,32.556019,-32767.0,POINT (32.556019 0.3560645)
23064,6201370495,0.3391117,,6201370495,32.5107323,-32767.0,POINT (32.5107323 0.3391117)
23065,6201370505,0.3407566,,6201370505,32.5099906,-32767.0,POINT (32.5099906 0.3407566)
23066,6167422858,0.4721978,,6167422858,32.5724499,0.0,POINT (32.5724499 0.4721978)
23067,6167422857,0.4727082,,6167422857,32.5712742,0.0,POINT (32.5712742 0.4727082)
23068,6201370512,0.3394175,,6201370512,32.5096824,-32767.0,POINT (32.5096824 0.3394175)
23069,6201370517,0.34585,,6201370517,32.504012,0.0,POINT (32.504012 0.34585)
23070,6167422874,0.4738799,,6167422874,32.5697529,0.0,POINT (32.5697529 0.4738799)
23071,6201370523,0.3472809,,6201370523,32.5054081,0.0,POINT (32.5054081 0.3472809)
23072,479291295,0.3546969,,479291295,32.5550958,-32767.0,POINT (32.5550958 0.3546969)
23073,6201370540,0.3430123,,6201370540,32.5057071,0.0,POINT (32.5057071 0.3430123)
23074,6197438389,0.4113722,,6197438389,32.4803737,0.0,POINT (32.4803737 0.4113722)
23075,6201370552,0.3418667,,6201370552,32.5036425,0.0,POINT (32.5036425 0.3418667)
23076,6197438392,0.4103772,,6197438392,32.4795958,0.0,POINT (32.4795958 0.4103772)
23077,353724348,0.3260051,,353724348,32.5836448,-32767.0,POINT (32.5836448 0.3260051)
23078,6198880194,0.2651542,,6198880194,32.5705093,-32767.0,POINT (32.5705093 0.2651542)
23079,6198880195,0.2648427,,6198880195,32.5703523,-32767.0,POINT (32.5703523 0.2648427)
23080,6198880199,0.2651435,,6198880199,32.5697422,-32767.0,POINT (32.5697422 0.2651435)
23081,6198880201,0.2640116,,6198880201,32.5697695,-32767.0,POINT (32.5697695 0.2640116)
23082,5505116114,0.2689897,,5505116114,32.6268424,-32767.0,POINT (32.6268424 0.2689897)
23083,6191671251,0.4221397,,6191671251,32.6226703,0.0,POINT (32.6226703 0.4221397)
23084,6198880212,0.2667669,,6198880212,32.5676575,-32767.0,POINT (32.5676575 0.2667669)
23085,5505116116,0.2689612,,5505116116,32.6265689,-32767.0,POINT (32.6265689 0.2689612)
23086,6198880220,0.2668051,,6198880220,32.566781,-32767.0,POINT (32.566781 0.2668051)
23087,6198880221,0.2677502,,6198880221,32.5690615,-32767.0,POINT (32.5690615 0.2677502)
23088,6198880223,0.2672356,,6198880223,32.5693694,-32767.0,POINT (32.5693694 0.2672356)
23089,6198880227,0.2675107,,6198880227,32.564533,-32767.0,POINT (32.564533 0.2675107)
23090,6198880232,0.2668078,,6198880232,32.5644784,-32767.0,POINT (32.5644784 0.2668078)
23091,6198880233,0.2678889,,6198880233,32.5651994,-32767.0,POINT (32.5651994 0.2678889)
23092,6198880239,0.2673241,,6198880239,32.5651429,-32767.0,POINT (32.5651429 0.2673241)
23093,353724400,0.3209059,,353724400,32.5863803,-32767.0,POINT (32.5863803 0.3209059)
23094,6198880242,0.2630307,,6198880242,32.5647111,0.569091796875,POINT (32.5647111 0.2630307)
23095,6198880243,0.2629204,,6198880243,32.5642252,0.518310546875,POINT (32.5642252 0.2629204)
23096,6198880247,0.2624917,,6198880247,32.5646785,0.41357421875,POINT (32.5646785 0.2624917)
23097,6198880254,0.2601427,,6198880254,32.5648414,-32767.0,POINT (32.5648414 0.2601427)
23098,353724437,0.3229074,,353724437,32.5849779,-32767.0,POINT (32.5849779 0.3229074)
23099,3844040726,0.2780357,,3844040726,32.5842461,-32767.0,POINT (32.5842461 0.2780357)
23100,6193899544,0.3747359,,6193899544,32.5906591,-32767.0,POINT (32.5906591 0.3747359)
23101,479291416,0.3522622,,479291416,32.5539763,-32767.0,POINT (32.5539763 0.3522622)
23102,6167423005,0.4780241,,6167423005,32.5756213,0.0,POINT (32.5756213 0.4780241)
23103,6193899551,0.3745015,,6193899551,32.5890106,-32767.0,POINT (32.5890106 0.3745015)
23104,3844040740,0.2759988,,3844040740,32.5813057,-32767.0,POINT (32.5813057 0.2759988)
23105,6167423013,0.4771903,,6167423013,32.5707863,0.0,POINT (32.5707863 0.4771903)
23106,6193899558,0.3743512,,6193899558,32.5876332,-32767.0,POINT (32.5876332 0.3743512)
23107,6193899559,0.3738689,,6193899559,32.5877094,-32767.0,POINT (32.5877094 0.3738689)
23108,6193899563,0.3787506,,6193899563,32.582881,-32767.0,POINT (32.582881 0.3787506)
